0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,activity
0.12342826833411236,0.27140365730626126,0.41703199517193607,0.4181794498323683,0.4924779109336385,0.5146556090225386,0.23877178842826371,0.2423553882739071,0.3335081217640595,0.43633305955232227,0.20251549558935927,0.4674980969048067,0.44951674594072816,0.4401306331181915,0.36358550784740745,0.49712289999606213,0.3661642555362747,0.5387651261754887,0.40275656105435,0.36274880079058336,0.4278701758837041,0.46043498303683317,0.4220587438150691,0.38986259042170324,0
0.6826080387856845,0.45088771883105283,0.4305077029317784,0.5015856238261462,0.9336041078777997,0.6710220025659466,0.3333902001017199,0.8122768800373428,0.1770393274179619,0.238499773213819,0.19646130091591596,0.3575715116507967,0.5140883610365865,0.5156514295060699,0.18133056489313887,0.6050935430389575,0.45291993155904753,0.40553181641780994,0.2865782745571907,0.17136368552530987,0.7650442030118113,0.23237722611312295,0.32628455094746917,0.18356708492560753,0
0.4769035013560278,0.4141193245136242,0.0593285882320983,0.3223287431471728,0.3870249325856847,0.3855827309561179,0.25290197573986506,0.4346710784840933,0.2231600126560164,0.3133121809536762,0.21268691734483167,0.44780816238302734,0.44631582993068974,0.42787457455708,0.39707206421103586,0.5240682464442479,0.36582363320996025,0.48216279292983744,0.38631020876200783,0.2597614024972954,0.34648727213819525,0.39998881725379837,0.4490433296188495,0.515541301987676,0
0.6462718411053541,0.3098703127258606,0.22185793121307867,0.3791493037876613,0.5949700846876927,0.709999728136208,0.20152484906171686,0.22474979829922978,0.36427308830965466,0.32865798482569886,0.40960764876779027,0.37557544293090595,0.40952168757715085,0.31937511594475787,0.30268316340684437,0.4103956172429897,0.4711164752970999,0.34905675605826914,0.3500411789237207,0.32429162611967305,0.5938648362217267,0.4511369166990975,0.4077493430668515,0.3477343767380713,0
0.13110188510657222,0.2685988464412394,0.4090559575408768,0.42012451553793195,0.4915263835997115,0.5134916071638369,0.24068440401479596,0.24475353147079287,0.3297632244278723,0.4453732517266753,0.20654312537099587,0.46453308820299277,0.4575358083101954,0.44292058235354187,0.3577132833445555,0.5000471444914003,0.34614808687257315,0.5367241398561203,0.408255025638041,0.3536865445148311,0.4570912920903374,0.48167629272651025,0.4119027747565282,0.41575301906388795,1
0.7560289486900078,0.14807022027692068,0.41010621617308857,0.1685959289127878,0.38691342074366236,0.3100676987703195,0.09253243427175994,0.5388778602567209,0.21366138309398486,0.5100553692213461,0.13122257788397101,0.3959153664496424,0.5066916452197342,0.42602844643340043,0.20311061986116846,0.3772638170208227,0.2931342886424747,0.6273009791971371,0.3812321968493249,0.4038636975638463,0.4598808945506513,0.39052775080584334,0.3226311596205058,0.3212102238138995,0
0.07894294743370683,0.20110331804265846,0.543901769802511,0.2749659860373651,0.4067087378392078,0.1828292827018587,0.45376619036889243,0.3203000449330596,0.18263053791737993,0.31238097407541043,0.29169399221545794,0.35203447008809946,0.5061848955650657,0.371048925031463,0.25012869201358234,0.35450330371068567,0.4077110148219567,0.3862336410540803,0.4850752434037824,0.2426746930936901,0.6062907512934477,0.19025435686580766,0.43251421788011657,0.6394172284668226,0
0.18402714455984182,0.2123262068927657,0.3808287540653896,0.2414436718993474,0.5029198763936674,0.18847201456446155,0.38446334531793525,0.36432068187912664,0.1662599042205562,0.3841140137917241,0.30682833663987835,0.3657854072436823,0.4219435980780374,0.37056400315684507,0.41526530593776134,0.33455574346991657,0.4640219695122636,0.36361036124138557,0.5099106633703266,0.3354652707665674,0.6676307349118855,0.3543867382993937,0.36834463760503544,0.5508032507725182,0
0.26390201258319945,0.35905035905103705,0.3654692033046618,0.3129125068776169,0.5463146092820114,0.17942680084708776,0.2361493670167344,0.35782314790051056,0.24910796704772048,0.3083878288039751,0.1782619077073889,0.4788994431531453,0.43147015776162345,0.4176228679272986,0.3358164703608925,0.5608755935657291,0.366966177963137,0.4986020845983698,0.3859229822059751,0.3284088533934428,0.4404380666806051,0.5053925320703434,0.516780317765223,0.44025160249265854,0
0.8452541561792104,0.092696985802695,0.38669497199797026,0.45546743390086586,0.45728254192384526,0.3943443095867593,0.275463072162099,0.32959523615341674,0.2186662147466209,0.21160728522729952,0.09437853779790412,0.44312639464792847,0.3963597708029121,0.5530815226331128,0.42970212119261636,0.574021395970595,0.5207070640009468,0.38013890248814797,0.5750291674683576,0.3659356310275488,0.31959832051167847,0.1836862838280685,0.48200321658848333,0.47270777719814866,1
0.48043644882936887,0.4249199544672873,0.06060526235668501,0.298489390593111,0.39069638434518283,0.38288132611495923,0.2556938506131886,0.4234827576480291,0.21964420237153315,0.32879076949479674,0.2116537655428051,0.4276303275703735,0.4477288987113756,0.43156914190233175,0.40620537314590266,0.5232774886815227,0.35249829725428294,0.47904025324474014,0.4006303538873688,0.27565501742124454,0.37482196491910863,0.4171133288001741,0.46334262017342676,0.49373928545290524,1
0.12301666302634451,0.2747655279580754,0.4032845615527636,0.40761644185979506,0.48437016958759177,0.490862650687387,0.23714567516807294,0.26344190952801655,0.34316996713767567,0.5209504840219209,0.1741199792770158,0.4069333455277608,0.4711541930436795,0.44012716009072467,0.360932177641327,0.3916733244826363,0.39741608615452817,0.4900510152379884,0.3313459717064211,0.33432359410635193,0.3806846207362408,0.4745761758817112,0.3722370288767066,0.32366684174481086,0
0.5798749136979604,0.3327910257490512,0.21016155300305933,0.309808074889181,0.6055173824455272,0.6476621971985876,0.1378046631322921,0.3015373683383217,0.3948039768161389,0.3052480215525906,0.33775004705658707,0.36404824986527434,0.4501732603688327,0.5193756477456558,0.22992689110683626,0.39977082025661326,0.2940577433789421,0.44850790712769867,0.4635214357731369,0.44398686058756215,0.6598335968587238,0.3132216155422419,0.3256460941928785,0.4440975150902957,1
0.3885474348727177,0.33559897967147373,0.09744992379467315,0.26795452873990744,0.3778094766849457,0.39996487025393007,0.33598322428165045,0.430897642819163,0.18152378302803074,0.38537620132281847,0.28403536336793883,0.36480649640706303,0.4573988927777689,0.422644511392006,0.43486501116450527,0.4432453567806278,0.35558546746843556,0.4031225352565765,0.43261739147785727,0.29761428152465896,0.3958130152352063,0.31255216696518684,0.3675852039556748,0.5547964398273829,1
0.268899715114519,0.3340080349917883,0.36153441344591514,0.3311283830163419,0.5878011665156857,0.22386090759265842,0.2595890043299053,0.45037652953817026,0.23041550993962934,0.3090598778240578,0.18952581183718373,0.4473687330551571,0.44966062647376653,0.4388840425053333,0.3129757062380757,0.4559429420969848,0.3362635033581795,0.4062743917794803,0.31056941446657227,0.3785813530629749,0.48759550549096764,0.514546550397684,0.4729632978414169,0.3500277329437208,0
0.2972923509151424,0.36652148322493433,0.35503272497527727,0.2576805673082544,0.5326655732696404,0.2353370233274301,0.21857723362219056,0.3910082953249704,0.2524746302860539,0.3454488528081241,0.19061318671893304,0.46592908845479664,0.46139191067345503,0.39851930613493436,0.35739671382255683,0.5198608269383483,0.3347818665874422,0.3784085644731797,0.458680343736947,0.22205635320467149,0.4245361502668527,0.2727655687953344,0.4983541324506046,0.4530403647554236,0
0.282385979410561,0.36669896857175627,0.3651194887368855,0.23281537091981236,0.4601076956626189,0.31395294956908426,0.20156249417400124,0.4637061140438975,0.2718408142712053,0.34011733924576176,0.21833539304360183,0.4288567942198393,0.42630783042819254,0.3177999222301879,0.2889049844678032,0.4528404696433921,0.43808171593463674,0.3578976259182505,0.5282000896121005,0.3042111158011066,0.654485113745225,0.181001878272021,0.5097035044395701,0.4442839057285977,0
0.24206355021520642,0.2503007218873752,0.43536038341439004,0.515506571564232,0.5621116907078055,0.5264166007747659,0.33612189017460675,0.10767647376661987,0.26908947027369057,0.4266899614203119,0.2957196000367959,0.5194154366709194,0.43416635722675767,0.36682594771815574,0.4860987447575244,0.6295967691579898,0.39362404962735126,0.4316106236893411,0.2761987128108855,0.27145202799362267,0.3655812647093901,0.4680445459784726,0.558363689786763,0.4401187795599675,1
0.42219468427334905,0.39031232984920206,0.06972116073195284,0.1834829958669558,0.32232995753328797,0.3562110107546291,0.10529943729554306,0.5231744037396829,0.36225910040135834,0.20490389863301506,0.23547418696963407,0.2636277519266792,0.4919881651059549,0.5759889412991328,0.2749166298109803,0.4767962337613214,0.3609926207222277,0.5795987626603774,0.4854921920739969,0.5142634867307855,0.5532323425734533,0.4070732564379196,0.4197841723949565,0.48814934163807355,0
0.2062177379126155,0.3059921619967472,0.35537052610194486,0.18023791551345772,0.4817935462043126,0.15680559972440516,0.09391320463804276,0.46978404508806554,0.384848778110974,0.19639236462487175,0.21340998954272786,0.3049225839169437,0.49263723209062554,0.5356819599734846,0.226347650974731,0.46840668173828537,0.35331136619455544,0.5648542667476487,0.4569047584631493,0.5458115925963456,0.5675851250815022,0.5103508930253289,0.4508752858004328,0.4479827051583376,0
0.17865041361564504,0.34171186744504617,0.43080410840680355,0.27302812052973674,0.5730934671410622,0.31661861238159883,0.23713665021811653,0.46851081914380727,0.32936206803328905,0.3210526971677235,0.14900355884044203,0.4028647027551178,0.4085231740125478,0.32416469544718524,0.37042325181032854,0.5278981805913655,0.40754808203054377,0.5882532625183714,0.5418844675054982,0.35699413178196626,0.3159665066745986,0.5915958526045043,0.5389575730653196,0.45962088123286765,1
0.3090309090529936,0.2172638579052797,0.3719628386283883,0.3082550309467764,0.41418398077504043,0.20682218739221447,0.2412783184504368,0.23790861205013752,0.2495617885037927,0.22288224720888394,0.3766184975107641,0.2813103174247839,0.42861983196141684,0.4767858926848746,0.2892123125402618,0.5789832451206992,0.4469895619884003,0.39683221383379524,0.5139152472934866,0.36507006790646646,0.7281407888406679,0.4486133092690296,0.4791610446081942,0.5698052594526382,1
0.11801853872732715,0.2496955507196082,0.37892245086086446,0.36651893090035953,0.36766392085114047,0.27299210282750574,0.3816200585245725,0.4328851957970285,0.13678564986493655,0.35705989634867463,0.2628813394649783,0.31064352006195495,0.45414803925692115,0.4530786115829929,0.38500328300776315,0.6467190868017425,0.38507934111308234,0.5139651947329122,0.3212608295729476,0.32103392436205397,0.38921260279919767,0.3470065850825876,0.5200840027200307,0.5971557132350318,1
0.8559154651957852,0.11068141804338696,0.4268656949036572,0.23098398418486346,0.40731374131968434,0.4401302070356589,0.18006533721165713,0.460310050539281,0.16266822876955106,0.42513796250149544,0.26057898892460385,0.4716919349145078,0.45093955605837155,0.24135358222616493,0.30531188801570835,0.5159127055762082,0.3396319612252475,0.5524764300501754,0.3663922620141538,0.36878131622443966,0.636347958906173,0.5095174928815772,0.4871202950742567,0.3821263621733209,1
0.48786721679336154,0.42384750449581216,0.026330626314702565,0.18769693324192765,0.4135018364604808,0.38966469546172267,0.25889102457058694,0.487845929437092,0.23493469009734425,0.34010627815171796,0.2397904540179634,0.40375181842284136,0.40502508599375053,0.3445695532069992,0.38733975022744715,0.4240791257016146,0.3861789225695811,0.522577065793396,0.47359917011944563,0.3389238006457643,0.4116379463956373,0.47141647832764905,0.4727117762689814,0.3665912702818711,0
0.47172290148061624,0.4237554072944065,0.05983385010616221,0.32178285049317873,0.36987132966043273,0.3581848456469818,0.24184042441320117,0.4419639796541337,0.23444770113799768,0.38232281967210024,0.17520399383454177,0.4009489777878408,0.45613808097735065,0.4251056395826209,0.38325412749892035,0.45868352552622327,0.41992126369845223,0.4656059542224631,0.3280463001656072,0.20769152209447217,0.26016872071662667,0.38901694864157477,0.4016661482394377,0.4407572079486371,0
0.1726115621681999,0.26977611068429586,0.39570791078543277,0.2739705805053267,0.5427494158029533,0.19865585649876918,0.32225215944938085,0.370809852395136,0.21237323456690657,0.36552892707661616,0.25294766842254407,0.41089725599837995,0.4393079982293314,0.4153216895054011,0.3658757446322665,0.4572198389017928,0.3721840181216344,0.4087304546449992,0.4152055894907647,0.3754263229672804,0.48064050481962595,0.40026429494349963,0.4186788067217724,0.4772207739648563,1
0.22548033882655083,0.23122847044396266,0.37642961229304733,0.3795728963305107,0.46567113081022665,0.4942300316117322,0.17646382551250062,0.11686445531555989,0.4038340789768607,0.3656207644725052,0.288901084325485,0.31438519184078584,0.45718918039641054,0.5235067934042784,0.27920029860296913,0.5376259530661918,0.4189714274150374,0.5290103429307405,0.3855261887863696,0.4026945245537791,0.4240149343656657,0.5441032999623139,0.39492478023254707,0.5065730630013178,1
0.9315042099444784,0.06911396678846626,0.33041252208587096,0.3756025433456381,0.4881031876691375,0.2995230614247098,0.4135936037744343,0.4306099086360447,0.35670996907895497,0.36524012129456196,0.09262590443913568,0.4065453219181093,0.2823865470385845,0.5146654972920868,0.47630782914351716,0.40779454960447736,0.4522276662208437,0.4270308817091902,0.42783637658614,0.45850860235175883,0.4572450856811635,0.15819204005148624,0.556576784995187,0.404669508561895,1
0.47580273537186474,0.4206515014848832,0.09332789725880361,0.36868655187941085,0.3991306601641802,0.3596549560846177,0.25990199694034966,0.4902369533163257,0.20965274214963897,0.39790260969182784,0.2074513586626051,0.3613444792603185,0.4554129381819628,0.45941390935718196,0.3528147232800845,0.36043942977590226,0.42266005177407245,0.3729048661337656,0.24531787822287235,0.34978889098263966,0.39932318192463323,0.32075685954003696,0.4599561341747468,0.6678097408246733,0
0.19966054590547083,0.29236831467611346,0.4148502804871062,0.3520598829429895,0.4541959829844421,0.5481193276983207,0.2521692575013549,0.36512481623155496,0.39661542362531377,0.6636966877135928,0.22505568703676915,0.46188171012460993,0.5809992071524951,0.47831312269606263,0.25332447820590687,0.501096839477644,0.33858277475548443,0.15387225472629185,0.5515859066158415,0.2711752872271662,0.43280237955987827,0.08413380967356932,0.585083905362751,0.34616152882114365,1
0.47892811744454145,0.4138880535204623,0.06570564313691818,0.3102050743991359,0.3713198498413657,0.3346119457092682,0.2873678252252067,0.5124333776924997,0.28944731513678273,0.4709798600951559,0.2053338144724411,0.46607385175251337,0.5276904041398125,0.4508161436566977,0.2775602685812396,0.5498005350716467,0.42489180692606815,0.2708901745308454,0.40247624694386125,0.32933052427926574,0.3140878930283343,0.464488542931273,0.5679398518400232,0.3132172899405272,0
0.156857296879107,0.371759859534148,0.3441121415945894,0.22379844986788575,0.4895481376219952,0.18668941073306358,0.15890152485930542,0.4832530863266952,0.30592334720760717,0.2611760088381276,0.11503219203816605,0.45484579497557437,0.4371859178621046,0.507879080277425,0.22992908414995855,0.491193496964378,0.28466249142580047,0.6214072827378496,0.5626198622721221,0.4765024313150852,0.5659329342066495,0.4387027083893471,0.45179666499547344,0.4669536297796091,1
0.13467005912531965,0.27189972795619827,0.4260409917590147,0.41017513766727576,0.5173783716997143,0.5383628847304458,0.2553379609968189,0.2904123170778621,0.311812913261545,0.46054082772649185,0.21844287062249979,0.4178008352812265,0.45854965084461025,0.43635944904216695,0.36531092375149676,0.4330110968808513,0.3092927079897674,0.48860477083172643,0.44136350258702606,0.37989271736156854,0.3757641584900338,0.5326482183727395,0.40320912565603134,0.48036762807805566,0
0.21517043197321517,0.36765777443705794,0.45335778440805163,0.19243132901654378,0.5437576205992368,0.37031736720425334,0.21715248174811336,0.504713839831717,0.32571990323658984,0.3768130280542087,0.1906109150658766,0.3647433062035272,0.4330185405757191,0.30192738282329673,0.39330891781116506,0.46540763489660786,0.3889870748641493,0.4146551919055929,0.6257382081870043,0.3031357001004776,0.3229740032668635,0.16194732516960003,0.5873846550981084,0.5370945314631508,0
0.13934512509902897,0.25385768472499015,0.4056192029195912,0.4302084662628828,0.5151374270176466,0.5301314426275995,0.2622618353142305,0.23415164200057734,0.31545746033583166,0.38286975960040825,0.24260258067805013,0.5006594665503473,0.445350832242646,0.4511172285123317,0.36666967066218037,0.5583302540516888,0.29953152964821006,0.5633990608807766,0.45672521293000345,0.41057036490336957,0.5032405748523134,0.43940628173623675,0.4887382501667456,0.49207434219198404,1
0.8726144787149988,0.13226740126094824,0.41762242242435876,0.2596626236899515,0.4601807195534817,0.3437595384790536,0.18401770679764515,0.4129371135459631,0.16604934105480595,0.5024232935529711,0.1960478818464384,0.4593341057543608,0.4952534044719873,0.3539128924034197,0.35630878675492533,0.5099493153219886,0.30256769293642133,0.5412940728368318,0.25090355017973587,0.27269204943128,0.3755774264553584,0.5096735974275275,0.4552000509110434,0.3037670694134774,0
0.6483290318575589,0.5123732743331666,0.24322535804838769,0.9199504630920106,0.5677698028337833,0.08093275781342091,0.23375686971147466,0.20697188293611898,0.26306662461353925,0.2910460466920787,0.14556615112983756,0.3709226277112906,0.4947564358501736,0.3494629382704378,0.25056929048800597,0.5158473480143991,0.42703207856319353,0.7049118319490602,0.5932656533634716,0.570955648605849,0.22420616437683813,0.278540850815915,0.6172087192085317,0.271982405835918,0
0.1306698874914754,0.23388208171557678,0.37608579946361853,0.31718583932393646,0.36523807608451475,0.25775724883728934,0.3796740971888605,0.4768133837819318,0.13815547665751782,0.411619973356063,0.30711256973644385,0.30828186499256366,0.4527198094894819,0.4028707757466168,0.40890735290947433,0.5850454753183091,0.3293961109624193,0.5082649555505652,0.3247544859448941,0.3037129593327365,0.3833242990761502,0.34346039153675423,0.55571768506579,0.42384413267013754,0
0.1949395600529299,0.28440145940453926,0.2966667810001238,0.3653242265896045,0.3598708889810576,0.30750133726280227,0.34487826026305607,0.4589017326680091,0.16591229337592753,0.3563174182446108,0.25527621885495433,0.3457757533084326,0.46249028527857605,0.4217328114761278,0.4368987114736642,0.5965052807756897,0.35538084648629276,0.5173042449576635,0.3157140999316871,0.3058503133936415,0.34380756866057155,0.5089010212249622,0.4957476529149672,0.45613158252413677,0
0.2662001600669226,0.35772863182418807,0.3643630322627869,0.313206589245953,0.5522639928560421,0.17712141498599487,0.24142646323825848,0.353574172270756,0.24511391176328728,0.3069146327183093,0.1812763714534379,0.4766424506009425,0.4289012430453841,0.41982854287688004,0.3325620330087765,0.5614860889504173,0.36757170031995345,0.502818740819754,0.3896536039851184,0.33238202019280877,0.4249002487107749,0.4810740700853878,0.532063268931714,0.4412998233376124,1
