SlogP,SMR,TPSA,NumLipinskiHBD,NumRotatableBonds,NumHBA,NumAmideBonds,NumStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAliphaticCarbocycles,HallKierAlpha,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA6,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN2,MQN5,MQN6,MQN8,MQN9,MQN10,MQN11,MQN14,MQN16,MQN27,MQN30,MQN35,MQN36,MQN41,activity
0.6601894483160978,0.23899687646751872,0.013292847503373811,0.0,0.14705882352941177,0.09523809523809523,0.0,0.0,0.375,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.4,0.0,0.9322519083969464,0.14536934112556826,0.08232270263690741,0.0,0.46444106948761155,0.1709145353789341,0.30323407036237976,0.05882352941176473,0.28616130570612497,0.0,0.11363261026780935,0.49999999999999994,0.0,0.24610545644808385,0.19676415144635945,0.2966851886994396,0.42062765726559326,0.33605120731397176,0.1015547814265389,0.0,0.40251551459134327,0.0,0.0,0.27020106261444493,0.7914524892952791,0.2215681162168585,0.41554406315836595,0.07722106225397823,0.0,0.07109977791963146,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.043478260869565216,0.0,0.0,0.23076923076923078,0.08333333333333333,0.5,0.0,0.42857142857142855,0.0,1
0.5073486972215238,0.17773784810856552,0.08902384165542063,0.125,0.11764705882352941,0.047619047619047616,0.07142857142857142,0.0,0.375,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.4,0.0,0.756679389312977,0.1536595875240199,0.08591871938103057,0.0,0.6137664889633281,0.2328383343685027,0.2696220401871998,0.17647058823529418,0.27999785955106454,0.0,0.0,0.0,0.33039440759528416,0.2512418789003396,0.19676415144635945,0.2957425194655622,0.25473603965921154,0.125029620588859,0.15765535783885162,0.07142857142857142,0.0,0.08698550386028957,0.0,0.27020106261444493,0.477196988176926,0.27982643161275345,0.3492890016460842,0.015343016154564149,0.06958814011526651,0.0,0.07004216540897323,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.043478260869565216,0.0,0.043478260869565216,0.21153846153846156,0.08333333333333333,0.0,0.25,0.2857142857142857,0.16666666666666666,0
0.4751809620098567,0.1861795979352205,0.09403958614484931,0.25,0.1764705882352941,0.047619047619047616,0.07142857142857142,0.0,0.375,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.4,0.0,0.8015267175572518,0.23642043924962114,0.08591871938103057,0.07014894173469735,0.21001444978325343,0.24506076903486124,0.26889624140143925,0.29411764705882365,0.27999785955106454,0.0,0.0,0.0,0.0,0.2512418789003396,0.38771144311711536,0.2957425194655622,0.16482918771939012,0.125029620588859,0.2154719520573513,0.07142857142857142,0.0,0.0,0.0,0.40530159392166737,0.47344316325683694,0.30201996455924,0.13600954781000507,0.10790709456310654,0.06958814011526651,0.0,0.07004216540897323,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.043478260869565216,0.0,0.043478260869565216,0.21153846153846156,0.0,0.0,0.25,0.2857142857142857,0.16666666666666666,0
0.6184083132307712,0.21490504094503748,0.03551506972559604,0.125,0.11764705882352941,0.0,0.07142857142857142,0.0,0.375,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.4,0.0,0.8053435114503815,0.1536595875240199,0.08591871938103057,0.05846760887397112,0.21001444978325343,0.3728200081196029,0.2696220401871998,0.17647058823529418,0.27999785955106454,0.0,0.0,0.0,0.0,0.2512418789003396,0.19676415144635945,0.2957425194655622,0.16482918771939012,0.125029620588859,0.15765535783885162,0.07142857142857142,0.0,0.0,0.0,0.6351005313072223,0.468525800068167,0.3691428306630543,0.20501171801738202,0.015343016154564149,0.06958814011526651,0.0,0.07004216540897323,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.043478260869565216,0.0,0.043478260869565216,0.21153846153846156,0.0,0.0,0.25,0.2857142857142857,0.16666666666666666,0
0.40845888834451227,0.17027916189508258,0.11189833558254608,0.125,0.20588235294117646,0.23809523809523808,0.0,0.0,0.375,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.25,0.2,0.0,0.7881679389312976,0.22813019285116948,0.12350145274721153,0.07014894173469735,0.21001444978325343,0.2004246738471033,0.271073637758721,0.17647058823529418,0.21702535778701793,0.0,0.11363261026780935,0.0,0.0,0.4036566304615583,0.38771144311711536,0.2966851886994396,0.34004898033986825,0.0,0.1593713756450385,0.0,0.39031337919841963,0.1666787085723967,0.0,0.27020106261444493,0.338881494991319,0.28586025468505705,0.32792243033157115,0.10790709456310654,0.143378022361671,0.07109977791963146,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.41666666666666663,0.043478260869565216,0.0,0.0,0.23076923076923078,0.08333333333333333,0.75,0.25,0.2857142857142857,0.0,0
0.4343890521586533,0.17390685000532813,0.17701304543409802,0.125,0.1764705882352941,0.23809523809523808,0.07142857142857142,0.07692307692307693,0.375,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.4,0.0,0.7958015267175571,0.07682979376200995,0.1652162071330935,0.15999344717109037,0.0,0.1359130504053551,0.2625162099112414,0.05882352941176473,0.1298526670460129,0.3007566939657089,0.22222222222222227,0.1254576025984492,0.1797301818111874,0.14963711303002314,0.0,0.1791498970431624,0.17034162456121973,0.3169636290758427,0.15695586129239156,0.07142857142857142,0.5411763454910189,0.07117048657018378,0.0,0.3293886042467423,0.19460633077727768,0.1940723965195395,0.32344139322443594,0.06539868925542439,0.4446456031600498,0.19262843344447436,0.033939824998742284,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.21739130434782608,0.0,0.13043478260869565,0.1923076923076923,0.16666666666666666,0.5,0.5,0.14285714285714285,0.16666666666666666,1
0.6001037518119574,0.16818148114386128,0.0929374718848403,0.125,0.14705882352941177,0.14285714285714285,0.07142857142857142,0.0,0.375,0.5,0.0,0.0,0.3333333333333333,0.0,0.6000000000000001,0.0,0.7299618320610686,0.07682979376200995,0.05895770862085704,0.0,0.0,0.10825021129748703,0.3697323319269789,0.05882352941176473,0.27127497096669645,0.3007566939657089,0.22222222222222227,0.1254576025984492,0.1797301818111874,0.08028555719176869,0.0,0.08056905722130839,0.33517081228060985,0.2424127375018328,0.1032826943636969,0.15053367955824476,0.20125775729567166,0.0,0.0,0.5995896668611872,0.18191810763408336,0.12777042377816344,0.3137274524293186,0.0,0.4446456031600498,0.0,0.10398199040771552,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.13043478260869565,0.0,0.043478260869565216,0.15384615384615385,0.16666666666666666,0.5,0.25,0.2857142857142857,0.16666666666666666,1
0.5396208073791533,0.2189632678639714,0.11021142600089967,0.125,0.2647058823529412,0.19047619047619047,0.0,0.0,0.375,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.4,0.0,0.7576335877862594,0.22813019285116953,0.10667188416726259,0.07014894173469735,0.21001444978325343,0.29699963477232577,0.30323407036237976,0.17647058823529418,0.28616130570612497,0.0,0.11363261026780935,0.0,0.0,0.24610545644808385,0.38771144311711536,0.2966851886994396,0.42062765726559326,0.04301442114607416,0.15937137564503853,0.07142857142857142,0.40251551459134327,0.0,0.0,0.5404021252288899,0.3452256065629162,0.3068078628234232,0.41554406315836595,0.10790709456310654,0.14252488498044213,0.07109977791963146,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.08695652173913043,0.0,0.043478260869565216,0.23076923076923078,0.08333333333333333,0.5,0.0,0.42857142857142855,0.0,1
0.4602569025722196,0.09707002394805658,0.09946018893387312,0.1875,0.11764705882352941,0.047619047619047616,0.07142857142857142,0.0,0.25,0.33333333333333337,0.0,0.0,0.3333333333333333,0.0,0.4,0.0,0.7709923664122136,0.07682979376200995,0.058928340740449676,0.0,0.0,0.09130474181919641,0.26889624140143925,0.11764705882352947,0.13857555563038093,0.3333333333333333,0.22222222222222227,0.0,0.1797301818111874,0.08017319477124667,0.0,0.08056905722130839,0.17034162456121973,0.16733106739052156,0.2072648852738539,0.07142857142857142,0.0,0.0,0.0,0.20265079696083368,0.1894257574742614,0.16385687630443926,0.13600954781000507,0.06187804609941408,0.3529752421080826,0.0,0.10398199040771552,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.13043478260869565,0.0,0.043478260869565216,0.09615384615384616,0.16666666666666666,0.0,0.25,0.14285714285714285,0.16666666666666666,0
0.5602153862690868,0.25840328038680366,0.09887539361223571,0.1875,0.23529411764705882,0.19047619047619047,0.0,0.0,0.5,0.33333333333333337,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.4,0.0,0.7853053435114503,0.3049599866131795,0.13703012634030326,0.07014894173469735,0.21001444978325343,0.3617630619460716,0.30323407036237976,0.23529411764705893,0.28616130570612497,0.0,0.11363261026780935,0.0,0.0,0.33163979851263037,0.38771144311711536,0.49384686834314756,0.42062765726559326,0.0,0.21304454257373323,0.0,0.40251551459134327,0.0,0.0,0.5404021252288899,0.5830501112455072,0.32607374501428976,0.41554406315836595,0.12325011071767067,0.0,0.07109977791963146,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.043478260869565216,0.0,0.0,0.34615384615384615,0.08333333333333333,0.5,0.0,0.5714285714285714,0.0,1
0.6235491687781829,0.24137334438560043,0.11540710751237065,0.125,0.2647058823529412,0.23809523809523808,0.0,0.0,0.5,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.25,0.4,0.0,0.7166030534351144,0.22456210297566792,0.1042563896713552,0.07014894173469735,0.21001444978325343,0.22375899716282266,0.430830774425801,0.1772771098211743,0.4275836096268084,0.0,0.11363261026780935,0.0,0.0,0.33427048266310916,0.19676415144635945,0.2966851886994396,0.5854568449849834,0.0,0.19886416381213226,0.0,0.6235253209450231,0.0,0.0,0.5404021252288899,0.3824841094397953,0.2571876411288116,0.6213146441931824,0.10701415454689353,0.034794070057633256,0.08840559078278787,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.08695652173913043,0.3333333333333333,0.0,0.28846153846153844,0.16666666666666666,0.75,0.25,0.42857142857142855,0.0,1
0.420533667540872,0.16754630351869754,0.19678362573099417,0.1875,0.2647058823529412,0.23809523809523808,0.07142857142857142,0.07692307692307693,0.25,0.33333333333333337,0.0,0.0,0.3333333333333333,0.0,0.4,0.0,0.7958015267175571,0.1450547281209648,0.11973625531202514,0.15999344717109037,0.2441477237886581,0.12867292384557108,0.2289041797360615,0.11764705882352947,0.1298526670460129,0.3007566939657089,0.22222222222222227,0.1254576025984492,0.1797301818111874,0.15624013922366256,0.0,0.08056905722130839,0.17034162456121973,0.3169636290758427,0.15695586129239156,0.07142857142857142,0.5411763454910189,0.07794669485212936,0.0,0.3240340658998944,0.20211398061745575,0.14703630596903003,0.38107869367780406,0.015343016154564149,0.4446456031600498,0.19262843344447436,0.033939824998742284,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.21739130434782608,0.0,0.13043478260869565,0.09615384615384616,0.16666666666666666,0.5,0.25,0.14285714285714285,0.16666666666666666,0
0.48110852423952366,0.19388252190499028,0.08101664417453891,0.1875,0.20588235294117646,0.047619047619047616,0.07142857142857142,0.0,0.375,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.4,0.0,0.8015267175572518,0.1536595875240199,0.1410693767717986,0.06881077309737633,0.21001444978325343,0.25672793069272093,0.26889624140143925,0.17647058823529418,0.27999785955106454,0.0,0.0,0.0,0.0898650909055937,0.2512418789003396,0.19676415144635945,0.3952660285212936,0.16482918771939012,0.125029620588859,0.20929670502070005,0.07142857142857142,0.0,0.0,0.0,0.40530159392166737,0.5233898892769104,0.302469742381421,0.17001193476250634,0.07722106225397823,0.06958814011526651,0.017305812863156418,0.07004216540897323,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08695652173913043,0.0,0.043478260869565216,0.21153846153846156,0.08333333333333333,0.0,0.25,0.2857142857142857,0.16666666666666666,0
0.6328182871136674,0.2393088842214695,0.10137201979307242,0.125,0.23529411764705882,0.19047619047619047,0.0,0.0,0.5,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.25,0.4,0.0,0.7137404580152671,0.22813019285116948,0.08232270263690741,0.07014894173469735,0.41729459996720736,0.21792541633389287,0.39721874425062104,0.17647058823529418,0.4275836096268084,0.2573188476880267,0.11363261026780935,0.0,0.0,0.24610545644808385,0.38771144311711536,0.2966851886994396,0.5854568449849834,0.0,0.20402124633152482,0.0,0.5798046185428335,0.0,0.0,0.3377513282680562,0.477196988176926,0.2770357298066562,0.5703110637644304,0.20091810244933103,0.0,0.07109977791963146,0.0,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,0.043478260869565216,0.3333333333333333,0.0,0.28846153846153844,0.08333333333333333,0.75,0.25,0.42857142857142855,0.0,0
0.5470127345223255,0.23675887195642886,0.07179487179487179,0.125,0.1764705882352941,0.09523809523809523,0.07142857142857142,0.0,0.5,0.33333333333333337,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.2,0.0,0.7948473282442746,0.1536595875240199,0.1822402527236932,0.07014894173469735,0.21001444978325343,0.3783721016872367,0.23601001001201993,0.17647058823529418,0.28331455741582223,0.0,0.0,0.0,0.0,0.4104587519630153,0.19676415144635945,0.4929041991092701,0.16676201090145784,0.12600007425427948,0.15765535783885162,0.14442697331110083,0.20125775729567166,0.0,0.0,0.34144617006278205,0.5879674744341772,0.4462895213898227,0.2586309638916756,0.07671300409862955,0.06958814011526651,0.0,0.07004216540897323,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.043478260869565216,0.0,0.043478260869565216,0.3269230769230769,0.0,0.25,0.25,0.42857142857142855,0.16666666666666666,1
0.5173827125490624,0.10644168444853933,0.06394511920827711,0.125,0.11764705882352941,0.09523809523809523,0.07142857142857142,0.0,0.25,0.33333333333333337,0.0,0.0,0.3333333333333333,0.0,0.4,0.0,0.8110687022900762,0.07682979376200995,0.0379736764943581,0.0,0.0,0.0878287417595489,0.26889624140143925,0.05882352941176473,0.128194318113634,0.3333333333333333,0.22222222222222227,0.1254576025984492,0.1797301818111874,0.0,0.0,0.08056905722130839,0.17034162456121973,0.24557640076797185,0.15695586129239156,0.07142857142857142,0.0,0.0,0.8607224111942627,0.20265079696083368,0.23163938297398143,0.11894824047474173,0.19649964847655305,0.0,0.3181811720504494,0.0,0.10398199040771552,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.13043478260869565,0.0,0.043478260869565216,0.09615384615384616,0.16666666666666666,0.25,0.25,0.14285714285714285,0.16666666666666666,1
0.4887979978704399,0.1987664797366373,0.17701304543409807,0.125,0.20588235294117646,0.23809523809523808,0.07142857142857142,0.07692307692307693,0.375,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.4,0.0,0.7958015267175571,0.07682979376200995,0.16521620713309357,0.15999344717109037,0.2441477237886581,0.21004539076048262,0.2289041797360615,0.05882352941176473,0.1298526670460129,0.3007566939657089,0.22222222222222227,0.1254576025984492,0.1797301818111874,0.14963711303002314,0.0,0.1791498970431624,0.17034162456121973,0.3169636290758427,0.15695586129239156,0.07142857142857142,0.5411763454910189,0.07117048657018378,0.0,0.39527917334823154,0.24830688171744023,0.24369261821415097,0.30644019974818537,0.06539868925542439,0.4446456031600498,0.19262843344447436,0.033939824998742284,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.21739130434782608,0.0,0.13043478260869565,0.21153846153846156,0.16666666666666666,0.5,0.25,0.2857142857142857,0.16666666666666666,1
0.5939580926802791,0.24108552121905125,0.139766081871345,0.125,0.20588235294117646,0.19047619047619047,0.07142857142857142,0.0,0.5,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.25,0.4,0.0,0.6736641221374046,0.22813019285116948,0.10719368646975053,0.0,0.21001444978325343,0.23249610004498272,0.430830774425801,0.17647058823529418,0.4275836096268084,0.0,0.11363261026780935,0.0,0.0,0.24610545644808385,0.38771144311711536,0.2966851886994396,0.5854568449849834,0.04393621902935114,0.20402124633152482,0.07142857142857142,0.40251551459134327,0.0,0.0,0.40530159392166737,0.43359437372844967,0.2504299344209693,0.587312257240681,0.10701415454689353,0.06958814011526651,0.14252834934820285,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.08695652173913043,0.3333333333333333,0.043478260869565216,0.28846153846153844,0.08333333333333333,0.75,0.25,0.42857142857142855,0.0,1
