MinEStateIndex,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BCUT2D_LOGPHI,BCUT2D_MRLOW,HallKierAlpha,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,SMR_VSA8,SlogP_VSA9,EState_VSA10,EState_VSA6,EState_VSA8,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_N_O,fr_Ndealkylation1,fr_aldehyde,fr_amide,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_hdrzone,fr_imidazole,fr_nitrile,fr_nitro_arom,fr_para_hydroxylation,fr_pyridine,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_urea,MQN4,MQN6,MQN15,MQN17,MQN18,MQN22,MQN26,MQN29,MQN34,MQN35,MQN36,MQN38,MQN40,MQN41,activity
0.4621829112954682,0.0,0.37503359961002203,0.525629691033962,0.7566462167689161,0.821392055425842,1.8877375085301763e-16,0.08444881465253706,0.8402457757296468,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.041550637395895706,0.0,0.0,0.04545454545454544,0.2222222222222222,0.08571428571428572,0.4444444444444444,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.058823529411764705,0.06060606060606061,0.0,0.25,0.375,0.0,0.0,0.16666666666666666,1
0.46125907927140486,0.0,0.3037759694772867,0.10583619299755442,0.6766510285095635,0.8049758840495407,2.0033081042678168e-16,0.08331232708602565,0.7749615975422428,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.17400758461250734,0.1818181818181818,0.1111111111111111,0.1142857142857143,0.5555555555555556,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.09090909090909091,0.0,0.25,0.5,0.0,0.0,0.0,0
0.4608500117951402,0.0,0.4283609526159994,0.012432888461040292,0.6886503067484664,0.7905850844664197,0.17301012900232002,0.106363778441255,0.7749615975422428,0.3315737672912359,0.10398199040771552,0.0,0.0,0.0,0.0,0.08310127479179141,0.0,0.17836581153929396,0.13636363636363638,0.16666666666666666,0.14285714285714285,0.4444444444444444,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.2857142857142857,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.0,0.0,0.25,0.375,0.0,0.0,0.16666666666666666,1
0.46882561005085144,0.0,0.34580479236216455,0.4928156750155508,0.8763190184049081,0.9817332783958248,2.0794435216577713e-16,0.08445108198521645,0.8379416282642089,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.041550637395895706,0.0,0.08700379230625369,0.04545454545454544,0.16666666666666666,0.08571428571428572,0.4444444444444444,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.14285714285714285,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.058823529411764705,0.030303030303030304,0.0,0.25,0.375,0.0,0.0,0.16666666666666666,1
0.4731082773052684,0.0,0.4279439149367341,1.3877799633910115e-06,0.6816162470911784,0.7304083846004481,2.422322673683992e-16,0.08331349856709092,0.8149001536098311,0.0,0.016969912499371142,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.26319049038215436,0.1818181818181818,0.16666666666666666,0.1142857142857143,0.4444444444444444,0.0,0.0,0.4,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.5,0.0,0.0,0.0,0
0.4600464604182888,0.0,0.30377596685819774,0.1058361929866376,0.7319204313069345,0.7337486941936879,1.6479730104688807e-16,0.08331226729834684,0.7895545314900154,0.025072409589372086,0.0,0.0,0.40251551459134327,0.0,0.0,0.041550637395895706,0.0,0.17400758461250734,0.1818181818181818,0.16666666666666666,0.14285714285714285,0.4444444444444444,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.058823529411764705,0.12121212121212122,0.0,0.0,0.5,0.0,0.0,0.0,0
0.45556062179075907,0.0,0.346603700550947,0.10583619298668223,0.6245398773006137,0.6764180744403245,1.320167207508141e-16,0.08331238975620536,0.7895545314900154,0.0,0.07004216540897323,0.0,0.40251551459134327,0.0,0.0,0.041550637395895706,0.0,0.17400758461250734,0.1818181818181818,0.1111111111111111,0.14285714285714285,0.5555555555555556,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.058823529411764705,0.06060606060606061,0.0,0.25,0.5,0.0,0.0,0.0,0
0.5239425943380195,0.0,0.30375669441047726,0.10501615094836914,0.4302658486707566,0.6133543927116238,2.639686952227314e-16,0.18169422510023203,0.7749615975422429,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.17400758461250734,0.1818181818181818,0.1111111111111111,0.1142857142857143,0.4444444444444444,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.12121212121212122,0.0,0.25,0.375,0.0,0.0,0.0,1
0.45365516690706875,0.0,0.37503359961002203,0.4554408082338284,0.6162675638234714,0.7248206777693598,8.422273658771078e-17,0.08444807171759683,0.8279569892473119,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.041550637395895706,0.0,0.0,0.04545454545454544,0.16666666666666666,0.08571428571428572,0.5555555555555556,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.058823529411764705,0.030303030303030304,0.0,0.25,0.5,0.0,0.0,0.16666666666666666,0
0.4540055266462414,0.0,0.3037759669881751,0.1058361929869005,0.556658246120534,0.6572303416628291,6.675761123532947e-17,0.08331190671149091,0.8149001536098311,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.17400758461250734,0.1818181818181818,0.1111111111111111,0.1142857142857143,0.5555555555555556,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.625,0.0,0.0,0.0,0
0.454245281136476,0.0,0.30377596685805797,0.1058361929866376,0.556658246120534,0.6572303416628291,1.0805491519013077e-16,0.08331209391589467,0.827188940092166,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.2566975558640853,0.1818181818181818,0.1111111111111111,0.1142857142857143,0.5555555555555556,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.625,0.0,0.0,0.0,1
0.4935417525018557,0.0,0.19712075009532828,0.5208176443045502,0.5611579754601228,0.6437989287185826,1.7012128701108113e-16,0.1430282875683313,0.7918586789554531,0.20360363472371265,0.0,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.17400758461250734,0.22727272727272727,0.16666666666666666,0.14285714285714285,0.5555555555555556,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.06060606060606061,0.0,0.25,0.5,0.0,0.0,0.16666666666666666,1
0.467992429072579,0.0,0.3037759668798694,0.10583619298668134,0.53411414761108,0.6507181414474368,2.607249202342345e-16,0.08331323076004482,0.7695852534562213,0.025072409589372086,0.0,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.2630137172073144,0.1818181818181818,0.16666666666666666,0.14285714285714285,0.5555555555555556,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.06060606060606061,0.0,0.25,0.5,0.0,0.0,0.0,1
0.2622960214360138,0.0,0.42835900662245796,0.012494081418271463,0.8052147239263805,0.823204230188161,0.28204819430056727,0.23368765292641425,0.8356374807987712,0.3204091003460057,0.033939824998742284,0.0,0.5411763454910189,0.0,0.0,0.11450133456226408,0.0,0.2653696038455477,0.22727272727272727,0.16666666666666666,0.22857142857142856,0.4444444444444444,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.1764705882352941,0.030303030303030304,0.0,0.5,0.25,0.0,0.0,0.16666666666666666,1
0.4602353089770135,0.0,0.3750335996012716,0.5256291737110803,0.811042944785276,0.9451998351874744,8.390650012800511e-17,0.08444878274782419,0.880184331797235,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.041550637395895706,0.0,0.0,0.04545454545454544,0.2222222222222222,0.08571428571428572,0.4444444444444444,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.14285714285714285,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.058823529411764705,0.030303030303030304,0.0,0.25,0.375,0.0,0.0,0.16666666666666666,0
0.4636025113886013,0.0,0.3458047923619483,0.49281565525365556,0.7984898537045777,0.8370046379935132,2.462774185594271e-16,0.08445048419570411,0.8433179723502304,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.041550637395895706,0.0,0.0,0.0,0.16666666666666666,0.05714285714285714,0.4444444444444444,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.058823529411764705,0.06060606060606061,0.0,0.25,0.375,0.0,0.0,0.16666666666666666,0
0.475377588125628,0.0,0.3037759671118927,0.1058361929871503,0.6595092024539877,0.7416563658838073,1.4065818405312122e-16,0.0833135928134674,0.8248847926267281,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.2610113769187611,0.1818181818181818,0.1111111111111111,0.1142857142857143,0.4444444444444444,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.5,0.0,0.0,0.0,1
0.4598002078739962,0.0,0.15891991896784893,0.12018373490590717,0.5835657185350436,0.678394992362854,1.8210622082748379e-16,0.08907083091589874,0.7749615975422429,0.025072409589372086,0.0,0.0,0.20125775729567166,0.0,0.0,0.0,0.0,0.17400758461250734,0.1818181818181818,0.16666666666666666,0.1142857142857143,0.5555555555555556,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.06060606060606061,0.0,0.25,0.5,0.0,0.0,0.0,1
0.8514581326794625,0.0,0.42835900662245796,0.012494081418289671,0.7566462167689161,0.763402463031635,0.5004208944857951,0.5519676425381499,0.8986175115207373,0.3204091003460057,0.10398199040771552,0.0,0.20125775729567166,0.0,0.0,0.041550637395895706,0.5,0.2653696038455477,0.13636363636363638,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.0,0.0,0.25,0.25,0.0,0.0,0.16666666666666666,1
0.49321127590409564,0.0,0.3462282832321011,0.49275842764869515,0.7357243983010855,0.766748016438993,0.05978076362933596,0.12742062116167951,0.804147465437788,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.08715148261069623,0.0,0.0,0.04545454545454544,0.16666666666666666,0.08571428571428572,0.4444444444444444,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.11764705882352941,0.0,0.0,0.25,0.375,0.0,0.0,0.16666666666666666,0
0.4658078927766598,0.0,0.3421475918193202,0.10583619298715785,0.6711656441717793,0.7547040241725038,0.08156933507760405,0.08331339764529755,0.7319508448540708,0.05014481917874417,0.07004216540897323,0.0,0.5798046185428335,0.0,0.0,0.041550637395895706,0.0,0.17400758461250734,0.1818181818181818,0.1111111111111111,0.17142857142857143,0.5555555555555556,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.11764705882352941,0.030303030303030304,0.0,0.25,0.5,0.0,0.0,0.0,1
0.4659424227189737,0.0,0.37503359961002203,0.5256296910344087,0.7357243983010855,0.7843121718276229,3.4857646243960686e-16,0.08444909970095993,0.8379416282642089,0.05014481917874417,0.07004216540897323,0.0,0.1772891039514901,0.0,0.0,0.07959905305308627,0.0,0.0,0.0,0.16666666666666666,0.08571428571428572,0.4444444444444444,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.030303030303030304,0.0,0.25,0.375,0.0,0.0,0.16666666666666666,0
0.4531703563469106,0.0,0.30377596685805797,0.1058361929866376,0.4846625766871166,0.5766418639973501,8.362623145049978e-17,0.08331239616255459,0.827188940092166,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.17400758461250734,0.1818181818181818,0.16666666666666666,0.1142857142857143,0.5555555555555556,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.625,0.0,0.0,0.0,1
0.45807253637017953,0.0,0.3037763260801869,0.10583619600141692,0.6711656441717793,0.8068946573272904,2.08931442499204e-16,0.08331265346016292,0.7718894009216591,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.26319049038215436,0.22727272727272727,0.16666666666666666,0.14285714285714285,0.5555555555555556,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.09090909090909091,0.0,0.25,0.5,0.0,0.0,0.0,0
0.4543680637223355,0.0,0.34693293701749717,0.10583619298668223,0.6433197000681663,0.694539822063514,1.3522808876039702e-16,0.08331224382185098,0.7864823348694318,0.0,0.07004216540897323,0.0,0.40251551459134327,0.0,0.0,0.041550637395895706,0.0,0.2566975558640853,0.22727272727272727,0.1111111111111111,0.17142857142857143,0.5555555555555556,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.058823529411764705,0.06060606060606061,0.0,0.0,0.625,0.0,0.0,0.0,0
0.49835228578643065,0.0,0.3043305366876695,0.11624508755957685,0.5611579754601228,0.6580698049718445,4.1379623427181534e-16,0.1256375435278203,0.7749615975422429,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.0,0.0,0.17400758461250734,0.1818181818181818,0.1111111111111111,0.1142857142857143,0.5555555555555556,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.030303030303030304,0.0,0.25,0.5,0.0,0.0,0.0,1
0.2780477259231082,0.0,0.42835900662245796,0.012494081418271463,0.7868666212224495,0.7706511620809107,0.21123273715625054,0.23843547627127526,0.8356374807987712,0.3204091003460057,0.033939824998742284,0.0,0.5411763454910189,0.0,0.0,0.11450133456226408,0.0,0.2653696038455477,0.22727272727272727,0.2222222222222222,0.22857142857142856,0.3333333333333333,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.1764705882352941,0.12121212121212122,0.0,0.25,0.25,0.0,0.0,0.16666666666666666,0
0.8819693535228523,0.0,0.21572201235029467,0.41489838703516524,0.19325153374233134,0.23605960719681368,0.23744933190193881,0.6146632770954605,0.7411674347158219,0.15043445753623252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886128971558375,0.0,0.2222222222222222,0.05714285714285714,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0
