MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,FpDensityMorgan3,AvgIpc,BalabanJ,Chi3v,Ipc,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA9,SlogP_VSA12,SlogP_VSA4,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,EState_VSA2,EState_VSA3,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState10,VSA_EState3,VSA_EState8,VSA_EState9,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumAromaticRings,RingCount,MolLogP,fr_Al_OH,fr_ArN,fr_Ar_N,fr_NH0,fr_Ndealkylation1,fr_Nhpyrrole,fr_aniline,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_methoxy,fr_phenol_noOrthoHbond,fr_piperdine,fr_thiazole,MQN2,MQN6,MQN11,MQN27,MQN28,MQN30,MQN35,MQN36,MQN42,activity
0.5712776921184659,0.07235464438114185,0.4621829112954682,0.821392055425842,0.8183976951823477,0.10617164541665627,0.1359412339533859,1.3503694189948453e-98,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.26944578727212426,0.3077877854984975,0.09939836191806813,0.125029620588859,0.0,0.16482918771939012,0.0,0.21001444978325343,0.2666666666666665,0.2173913043478262,0.27999785955106454,0.07534752866074858,0.0,0.0,0.0,0.0,0.0,0.19315528456650383,0.383834280058026,0.7871671258583617,1.0,0.0,0.25,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.47848230595374586,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.25,0.375,0.125,1
0.18130665148352498,0.29760702176143444,0.46125907927140486,0.8049758840495407,0.8479895167366336,0.10104294528801258,0.20379638891140567,2.0311076230681215e-96,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.26944578727212426,0.34269878419203115,0.4167941621357646,0.0,0.0,0.5854568449849834,0.0,0.4541621735719114,0.3939251731997815,0.1304347826086957,0.4275836096268084,0.0,0.0,0.0,0.0,0.0,0.17400758461250734,0.19315528456650383,0.4107290185798653,0.7356550376439159,1.0,0.0,0.25,0.6666666666666666,0.5714285714285714,0.5555555555555556,0.6482336914455566,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.045454545454545456,0.75,0.25,0.5,0.0,0
0.6023041381826457,0.3329424665593311,0.4608500117951402,0.7905850844664197,0.8353307695592269,0.11737045296111628,0.1424060551421451,2.4722366552104374e-99,0.3315737672912359,0.10398199040771552,0.0,0.0,0.0,0.0,0.13472289363606213,0.22055849381140313,0.11182315715782663,0.21176055475999583,0.10596949031156477,0.17034162456121973,0.0,0.0,0.291034121438,0.04347826086956524,0.13941847173690616,0.0,0.0,0.0,0.0,0.0,0.17836581153929396,0.19315528456650383,0.522072742483929,0.941869061986321,1.0,0.0,0.25,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.5136536734883446,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.13636363636363635,0.25,0.25,0.375,0.125,1
0.5697840700156753,0.014305236899026977,0.46882561005085144,0.9817332783958248,0.7959731057204269,0.10545727902254007,0.12092130609130214,1.1442129514794898e-99,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.13472289363606213,0.2510952268786957,0.1498264590468526,0.12502962058885903,0.0,0.16482918771939012,0.0,0.21001444978325343,0.26882600896755654,0.1304347826086957,0.27999785955106454,0.07534752866074858,0.0,0.0,0.0,0.0,0.08700379230625369,0.19315528456650383,0.3846958626003163,0.8330928637708315,1.0,0.0,0.25,0.6666666666666666,0.42857142857142855,0.4444444444444444,0.4735518127496219,0.0,0.0,0.4,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.25,0.375,0.125,1
0.15027675522361006,0.2770642712430408,0.4731082773052684,0.7304083846004481,0.7437195154020626,0.12631598282817694,0.13938169557030033,3.365212864131879e-98,0.0,0.016969912499371142,0.0,0.40251551459134327,0.0,0.0,0.17963052484808284,0.3126685464808944,0.30368749729554945,0.0,0.05298474515578239,0.5057984695462032,0.0,0.21001444978325343,0.30071978076696315,0.1304347826086957,0.28616130570612497,0.0,0.0,0.0,0.0,0.0,0.26319049038215436,0.19315528456650383,0.4720208791611479,0.7889805342547525,1.0,0.0,0.25,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.5040481129446743,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.045454545454545456,0.5,0.0,0.5,0.0,0
0.4538425462579563,0.3165832435600052,0.4600464604182888,0.7337486941936879,0.7696941675308016,0.13257457458229874,0.16177209790967895,1.1837370943386462e-96,0.025072409589372086,0.0,0.0,0.40251551459134327,0.0,0.0,0.3592610496961657,0.2178681865863978,0.3285370877750665,0.04393621902935114,0.0,0.42062765726559326,0.0,0.21001444978325343,0.30071978076696315,0.17391304347826095,0.28616130570612497,0.0,0.0,0.0,0.0,0.0,0.17400758461250734,0.19315528456650383,0.39910009173960914,0.6821056959837661,1.0,0.0,0.25,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.4986686894331105,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0.13636363636363635,0.5,0.0,0.5,0.0,0
0.5913307406365957,0.31454818187102734,0.45556062179075907,0.6764180744403245,0.8029482380805,0.09089378964367131,0.20358266603977382,7.869367105435538e-96,0.0,0.07004216540897323,0.0,0.40251551459134327,0.0,0.0,0.26944578727212426,0.316036463283366,0.30368749729554945,0.04393621902935114,0.0,0.42062765726559326,0.0,0.21001444978325343,0.30071978076696315,0.1304347826086957,0.28616130570612497,0.0,0.0,0.0,0.0,0.0,0.17400758461250734,0.19315528456650383,0.4102853313096383,0.6749721954640853,1.0,0.0,0.5,0.3333333333333333,0.42857142857142855,0.5555555555555556,0.545102015542278,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0.09090909090909091,0.5,0.25,0.5,0.0,0
0.1534925770443819,0.26676469601131364,0.5239425943380195,0.6133543927116238,0.8172197972028998,0.12928018578550762,0.15350898003050073,3.143590540995367e-98,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.3592610496961657,0.15305191354863085,0.4292189573755231,0.0,0.0,0.5854568449849834,0.0,0.0,0.42725850653311487,0.17391304347826095,0.4275836096268084,0.0,0.0,0.0,0.0,0.0,0.17400758461250734,0.19315528456650383,0.4223582034554879,0.8513398796699905,1.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.4444444444444444,0.5739883587727187,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.09090909090909091,0.75,0.25,0.375,0.0,1
0.5852229308206089,0.11474650841389808,0.45365516690706875,0.7248206777693598,0.8522945774417507,0.0700102224546085,0.178778735097339,9.290225497106719e-97,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.17963052484808284,0.43842668039780097,0.09939836191806813,0.16733106739052156,0.0,0.16482918771939012,0.0,0.21001444978325343,0.2666666666666665,0.1304347826086957,0.27999785955106454,0.07534752866074858,0.0,0.0,0.0,0.0,0.0,0.19315528456650383,0.3809457820733416,0.7198463609828818,1.0,0.0,0.5,0.3333333333333333,0.42857142857142855,0.5555555555555556,0.5970308678287265,0.0,0.0,0.2,0.16666666666666666,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.25,0.5,0.125,0
0.17190220603475537,0.2625168165883129,0.4540055266462414,0.6572303416628291,0.7842222414663307,0.09749572329280734,0.1925444315028887,1.0696939354296006e-95,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.26944578727212426,0.3485070814857012,0.30368749729554945,0.042301446801662604,0.0,0.42062765726559326,0.0,0.21001444978325343,0.30071978076696315,0.1304347826086957,0.28616130570612497,0.0,0.0,0.0,0.0,0.0,0.17400758461250734,0.19315528456650383,0.41023074638304,0.6694833692618375,1.0,0.0,0.5,0.3333333333333333,0.42857142857142855,0.5555555555555556,0.6034861760426031,0.0,0.0,0.4,0.5,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.045454545454545456,0.5,0.0,0.625,0.0,0
0.17666611641293406,0.31614613175046774,0.454245281136476,0.6572303416628291,0.7788991346551222,0.09928915497913984,0.19509649973691778,6.96287597070221e-96,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.3592610496961657,0.3128396607022048,0.35338667825458364,0.0,0.0,0.42062765726559326,0.0,0.21001444978325343,0.30071978076696315,0.1304347826086957,0.28616130570612497,0.0,0.0,0.0,0.0,0.0,0.2566975558640853,0.19315528456650383,0.41024853194540517,0.673519861476187,1.0,0.0,0.5,0.3333333333333333,0.42857142857142855,0.5555555555555556,0.5960323849035586,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.045454545454545456,0.75,0.0,0.625,0.0,1
0.16613108528583143,0.14729132784495483,0.4935417525018557,0.6437989287185826,0.8542283394682071,0.12864129128303345,0.20754465792168608,6.312142840180217e-97,0.20360363472371265,0.0,0.0,0.40251551459134327,0.0,0.0,0.3592610496961657,0.1216337950244722,0.2523190608132422,0.08527428174496769,0.0,0.3335240218029158,0.0,0.0,0.3347728948672598,0.2608695652173914,0.35793660691988366,0.0,0.19408916484993555,0.0,0.0,0.0,0.17400758461250734,0.19315528456650383,0.4223582034554879,0.7944430387703749,1.0,0.0,0.25,0.6666666666666666,0.5714285714285714,0.5555555555555556,0.46959658193752235,0.0,0.0,0.6000000000000001,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.5,0.25,0.5,0.125,1
0.16183302660339793,0.06694621365392814,0.467992429072579,0.6507181414474368,0.8439906197808273,0.09152604351565799,0.1889264512418396,6.780857165571731e-97,0.025072409589372086,0.0,0.0,0.40251551459134327,0.08428744710995861,0.0,0.3592610496961657,0.2178681865863978,0.3844892893393918,0.0,0.0,0.5854568449849834,0.0,0.21001444978325343,0.36882600896755646,0.17391304347826095,0.4275836096268084,0.07708403731105867,0.0,0.0,0.0,0.0,0.2630137172073144,0.19315528456650383,0.46227559130598533,0.7868924294763184,1.0,0.0,0.25,0.6666666666666666,0.5714285714285714,0.5555555555555556,0.5570296294002921,0.0,0.0,0.8,0.5,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0.045454545454545456,0.75,0.25,0.5,0.0,1
0.5857712824577992,0.11112907394459186,0.2622960214360138,0.823204230188161,0.8588304538187188,0.10538757271373986,0.3156400183207153,6.980920059873703e-100,0.3204091003460057,0.033939824998742284,0.0,0.5411763454910189,0.07117048657018378,0.0,0.2189785905625696,0.12651455600686914,0.23637711602362743,0.3169636290758427,0.10596949031156477,0.17034162456121973,0.1254576025984492,0.0,0.26033953571886176,0.04347826086956524,0.1298526670460129,0.2427818676944887,0.0,0.0,0.0,0.0,0.2653696038455477,0.20789771774278798,0.5252031809960744,0.9430876989963708,0.8358546692510489,0.0,0.25,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.4379469952630124,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.09090909090909091,0.5,0.5,0.25,0.125,1
0.5682489136202415,0.10639251761373192,0.4602353089770135,0.9451998351874744,0.8065639881617674,0.10757364007099354,0.11577246481894551,4.363243432304457e-99,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.13479463561692612,0.34506338440389295,0.06212397619879259,0.1664810665453668,0.0,0.0,0.0,0.21001444978325343,0.16671991818088788,0.17391304347826095,0.20940939715928267,0.07534752866074858,0.0,0.0,0.0,0.0,0.0,0.19315528456650383,0.37495431055487394,0.7351792537439781,1.0,0.0,0.5,0.3333333333333333,0.2857142857142857,0.4444444444444444,0.4205083748722881,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.25,0.375,0.125,0
0.5774906783479532,0.016945209773522915,0.4636025113886013,0.8370046379935132,0.8067760034017077,0.10836384288281156,0.1330282031097619,5.2679704389705936e-99,0.05014481917874417,0.07004216540897323,0.0,0.0,0.0,0.0,0.3107937043799264,0.2835658450810309,0.1498264590468526,0.125029620588859,0.0,0.16482918771939012,0.0,0.4541621735719114,0.2673864474336298,0.1304347826086957,0.27999785955106454,0.07534752866074858,0.0,0.0,0.0,0.0,0.0,0.19315528456650383,0.3826965702843111,0.7887543196179787,1.0,0.0,0.25,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.5442521440292281,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.25,0.375,0.125,0
0.1491488210901949,0.2784600497174735,0.475377588125628,0.7416563658838073,0.7317621224660633,0.1240786436333444,0.12953816122449519,1.3109560391749152e-98,0.0,0.0,0.0,0.40251551459134327,0.0,0.0,0.17963052484808284,0.2510952268786957,0.30368749729554945,0.0,0.0,0.42062765726559326,0.0,0.21001444978325343,0.3021593423008898,0.1304347826086957,0.28616130570612497,0.0,0.0,0.0,0.0,0.0,0.2610113769187611,0.19315528456650383,0.4113849761368738,0.7895747047869536,1.0,0.0,0.25,0.6666666666666666,0.42857142857142855,0.4444444444444444,0.4800071209634985,0.0,0.0,0.6000000000000001,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0.045454545454545456,0.75,0.0,0.5,0.0,1
0.16465929561014925,0.2882513506967715,0.4598002078739962,0.678394992362854,0.8504549259398768,0.09673604636239128,0.1919227166776754,1.0694580785162501e-96,0.025072409589372086,0.0,0.0,0.20125775729567166,0.0,0.0,0.3592610496961657,0.24865484638749719,0.3965283367382653,0.04327190046708307,0.0,0.4983532095223058,0.0,0.21001444978325343,0.42725850653311487,0.17391304347826095,0.4275836096268084,0.0,0.0,0.0,0.0,0.0,0.17400758461250734,0.19315528456650383,0.400495859881916,0.7848605930704211,1.0,0.0,0.25,0.6666666666666666,0.5714285714285714,0.5555555555555556,0.6269234341620495,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.09090909090909091,0.75,0.25,0.5,0.0,1
0.48863790040026944,0.004329274891483588,0.8514581326794625,0.763402463031635,0.7806329198122224,0.1274389513148527,0.17416041336391602,1.263789800060236e-102,0.3204091003460057,0.10398199040771552,0.0,0.20125775729567166,0.0,0.0,0.08425569692650747,0.23824913081493898,0.16715400731281044,0.41043834115881866,0.10596949031156477,0.17034162456121973,0.37545760259844924,0.12721330985217905,0.19999999999999987,0.04347826086956524,0.1298526670460129,0.3667936288910602,0.4999999999999999,0.0,0.5,0.0,0.2653696038455477,0.34286514244042293,0.5446799471399972,1.0,1.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5203876280999422,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.09090909090909091,0.5,0.25,0.25,0.125,1
0.5823531651931799,0.019255475305350957,0.49321127590409564,0.766748016438993,0.798141781259138,0.12061086970834331,0.1363006969985374,8.913643322798651e-100,0.05014481917874417,0.07004216540897323,0.0,0.0,0.08698550386028957,0.0,0.13472289363606213,0.3109845880796586,0.2676918346399454,0.12502962058885903,0.19480159994187643,0.25473603965921154,0.0,0.4037520391800746,0.2673864474336298,0.1304347826086957,0.27999785955106454,0.07534752866074858,0.0,0.13432907064502905,0.0,0.0,0.0,0.19315528456650383,0.5209258175645477,0.8948040998309373,1.0,0.0,0.25,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.4912830118579533,0.0,0.0,0.2,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0.09090909090909091,0.0,0.25,0.375,0.125,0
0.7383124785343689,0.34038030701810956,0.4658078927766598,0.7547040241725038,0.8440659381647149,0.09014835139470309,0.20811056503048042,5.028025126571262e-97,0.05014481917874417,0.07004216540897323,0.0,0.5798046185428335,0.0,0.0,0.22453815606010358,0.281881886679795,0.46722225926454913,0.04393621902935114,0.0,0.5854568449849834,0.0,0.41729459996720736,0.3939251731997815,0.1304347826086957,0.4275836096268084,0.0,0.0,0.0,0.0,0.0,0.17400758461250734,0.19315528456650383,0.4108809816925076,0.8313684299227315,1.0,0.0,0.25,0.6666666666666666,0.5714285714285714,0.5555555555555556,0.6072788631226984,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.09090909090909091,0.75,0.25,0.5,0.0,1
