"Molecule ChEMBL ID","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","Target ChEMBL ID","Energy","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
"CHEMBL4860164","NCc1ccc(-c2ccc3cc(C(=O)NCC4CCNCC4)[nH]c3c2)cc1","IC50","'='",3200,"nM","CHEMBL4523954",-6.34034540825215,3.0230000000000015,109.55300000000003,195.71368136978145,82.94,362.4769999999996,362.21066145200075,5,5,6,4,3,1,5,27,53,0,0,4,3,1,1,1,1,1,2,0,0,0.3181818181818182,13.197102672463696,7.269371729481786,4.909989952033367,3.191950418537908,1.9909345561751741,20.005439706981573,4.909989952033367,3.191950418537908,1.9909345561751741,-2.6299999999999994,4.672814580574507,7.943411882124651,4.044349000516092,16.339343682303024,30.374762052528595,6.496859684315945,5.893957685363079,57.58369615285071,48.33934966130636,7.059210391641003,22.029827915475046,0,0,0,0,40.63967725528745,0,15.596629976806003,11.613674661089352,19.242709486974704,19.490579052947837,59.59672914785181,0,11.126902983393991,16.81010466143256,21.316346952532278,4.794537184071822,0,0,0,36.25451224597977,60.4087187470713,41.71650553092582,10.96606844936176,9.929454229833063,2.8236841566564013,0,5.907179729351506,0,22,0,0,0,0,0,0,2,2,1,0,27,33,1,0,14,8,0,6,6,5,0,0,0,0,1,0,3,2,0,16,5,0,0,1,3,0,0,0,0,2,1
"CHEMBL4858884","O=C(NCC1CCNCC1)c1c[nH]c2cc(-c3ccncc3)ccc12","IC50","'='",390,"nM","CHEMBL4523954",18.769578023751187,2.9593000000000016,99.45660000000004,177.49250127417068,69.81,334.42299999999966,334.17936132400064,5,3,4,3,3,1,5,25,47,0,0,4,3,1,1,2,1,1,1,0,0,0.3,12.197102672463695,6.742978527231764,4.521793350908356,3.0025430066996135,1.9058560223603986,17.58461931373164,4.521793350908356,3.0025430066996135,1.9058560223603986,-2.6599999999999993,4.539578095446668,7.069085296076049,3.4158128064398343,10.619626706576751,35.35874057347581,0,5.893957685363079,49.148251045661794,48.730779170760755,4.235526234984602,22.02982791547505,0,0,0,0,35.0744759862906,0,20.58060849775321,5.893957685363079,12.745849802658759,19.490579052947837,54.29423066245775,0,11.126902983393991,16.810104661432565,15.596629976806003,9.77851570501903,0,0,0,12.08483741532659,60.8876859630376,50.99681436671374,16.529519941058755,1.4118420783282006,2.8236841566564013,0,5.907179729351506,0,20,0,0,0,0,0,0,1,3,1,0,25,27,1,0,14,8,0,4,6,5,0,0,0,0,1,0,2,1,1,15,5,0,0,1,3,0,0,0,0,2,1
"CHEMBL4859419","COc1cc(CN)ccc1-c1nc(OCC2CCNCC2)cnc1-c1ccncc1","IC50","'='",3500,"nM","CHEMBL4523954",118.17098806105255,3.0513000000000012,116.23110000000003,214.3434579769886,95.18,405.50199999999967,405.2164751040008,7,3,9,2,7,0,7,30,57,0,0,4,3,1,1,2,1,1,1,0,0,0.34782608695652173,14.552564558427518,7.828957760677539,5.130710511738164,3.3635473537730203,2.1412675208909793,21.170598547177413,5.130710511738164,3.3635473537730203,2.1412675208909793,-3.03,5.604442358223145,9.646662987479184,4.579773466215039,20.503256236614746,41.5425926332724,6.496859684315945,5.893957685363079,51.207506642441075,48.730779170760755,4.235526234984602,22.514758973090913,0,0,11.629500169719275,0,46.60745749067,0,20.26174891613,11.613674661089352,19.242709486974704,26.590657070430765,54.29423066245774,0,34.14425914281019,0,20.503256236614746,4.9839785209472085,9.967957041894417,0,0,6.042418707663295,61.3666531790039,45.04789720721191,43.28362213767498,15.678966063116968,0,5.879988336435371,0,0,23,0,0,0,0,0,0,1,4,2,0,30,36,0,0,15,9,0,9,9,7,0,0,0,0,0,2,1,3,3,16,5,0,0,0,4,0,0,0,0,0,0
"CHEMBL4451362","O=C(Nc1nc2cc(O)c(O)cc2s1)[C@H]1CCCN1S(=O)(=O)c1ccccc1","IC50","'='",1860,"nM","CHEMBL4523954",-34.775133146414746,2.4993000000000007,104.9351,188.78540952911592,119.82999999999998,419.4839999999998,419.0609626440005,8,3,6,3,7,1,10,28,45,1,0,4,3,1,1,1,1,1,2,0,0,0.2222222222222222,14.832371981602368,9.338853086788218,7.634403269606553,5.536967556495699,3.8717609473574743,15.346003353487538,4.933353120450359,3.197674275456265,2.0141161480370777,-2.6899999999999995,7.285744522846391,7.041953264073086,3.298265150392898,5.309813353288376,49.20893907526916,14.817828337479405,0,31.936469589041835,47.192414429160834,1.4118420783282006,10.216620634085363,0,5.131558479839333,11.49902366656781,11.336785877934737,44.03241241532649,2.8623993144652684,9.289194512243443,0,23.65922574652618,11.80667303760432,42.29693095364306,0,11.49902366656781,42.61543587461852,15.5274297355028,4.794537184071822,13.401775505276145,4.305215991296234,0,29.46404200092462,24.83068721798535,26.80624843666385,26.078172558964894,6.017892468349645,18.042424224735342,15.930470882759089,2.8623993144652684,0,18,0,0,0,0,2,0,1,2,5,0,28,24,3,0,13,8,0,6,13,8,0,0,0,0,3,2,2,1,2,14,4,0,0,2,2,0,0,0,0,2,1
"CHEMBL4862353","NCc1ccc(-c2ncc(NCC3CCNCC3)nc2-c2ccc(-c3ccoc3)cc2)cc1","IC50","'='",400,"nM","CHEMBL4523954",109.42599610319525,4.940800000000004,132.58079999999993,234.8010607089546,89,439.5629999999997,439.23721054800075,6,4,8,3,6,0,6,33,62,0,0,5,4,1,1,2,1,1,2,0,0,0.25925925925925924,16.144316267963653,8.920709470213675,5.958237200972741,3.9224925691647985,2.467816854385835,23.209563852213506,5.958237200972741,3.9224925691647985,2.467816854385835,-3.4799999999999986,6.142956738296722,9.98083711810636,4.971364214607035,16.339343682303024,29.45853609484225,6.496859684315945,5.893957685363079,52.5782651986113,77.45024378651925,5.6473683133128025,33.6416619564849,0,5.817862777835028,0,0,44.33348315462167,0,15.277770395182792,11.613674661089352,19.242709486974704,24.800392406236206,78.59654434116291,0,33.6416619564849,5.817862777835028,20.75649461935637,4.9839785209472085,4.9839785209472085,0,0,48.33934966130636,48.80284854771101,47.50393507393577,43.74676603189539,12.79490612516007,1.4118420783282006,0,0,0,27,0,0,0,0,0,0,2,3,0,1,33,37,0,0,18,11,0,8,7,6,0,0,0,0,0,0,2,2,3,21,5,0,0,1,4,0,0,0,0,0,0
"CHEMBL4858157","c1cc(-c2ccc(-c3ncc(OCC4CCNCC4)nc3-c3ccc(-c4ccoc4)cc3)cc2)co1","IC50","'='",1000,"nM","CHEMBL4523954",140.3983805880559,6.709000000000006,139.39669999999984,247.5272235165344,73.32,477.56399999999985,477.2052417240007,6,1,7,1,6,0,6,36,63,0,0,6,5,1,1,3,1,1,2,0,0,0.2,17.566385657891463,9.816385657891463,6.614683134086103,4.408292338687965,2.8038087998867747,23.26359925339142,6.614683134086103,4.408292338687965,2.8038087998867747,-4.159999999999998,7.430465826219686,10.218379343850025,4.809021111006395,10.046676307088426,29.52066165344259,0,5.893957685363079,48.38557226308451,100.3882427009174,1.4118420783282006,44.7685649398789,0,0,5.879988336435371,0,50.6227293666607,0,15.277770395182792,5.893957685363079,12.745849802658759,19.55270461154818,91.5539408268107,0,50.64855327631427,0,18.88097818119512,0,9.967957041894417,0,0,48.33934966130636,54.8452672553743,34.590632972319966,61.20252821815538,12.588804297857541,0,5.879988336435371,0,0,30,0,0,0,0,0,0,0,3,1,2,36,34,0,0,20,14,0,7,9,6,0,0,0,0,0,1,0,1,4,25,5,0,0,2,4,0,0,0,0,0,0
"CHEMBL4877376","Cc1cc(CN)ccc1-c1ncc(OCC2CCNCC2)nc1-c1ccc(CN)cc1C","IC50","'='",2100,"nM","CHEMBL4523954",126.49050775868204,3.7232400000000023,129.2495,236.62597595782466,99.08,431.58399999999955,431.268510676001,6,5,11,3,6,0,6,32,65,0,0,4,3,1,1,1,1,1,2,0,0,0.38461538461538464,15.644316267963655,8.447102672463696,5.725917496140289,3.7465887733581167,2.3872345714274155,24.683170649963483,5.725917496140289,3.7465887733581167,2.3872345714274155,-2.7999999999999994,5.462429899506944,10.211982144255616,4.985039941902686,21.48611025854097,29.52066165344259,12.99371936863189,19.597741919954437,73.38089534221294,42.42740745679453,7.059210391641003,22.514758973090913,0,0,5.879988336435371,0,50.17731291820724,0,15.277770395182792,17.333391636815627,39.44335340588201,19.55270461154818,64.6812134235825,0,28.394747309526284,0,21.48611025854097,0,9.967957041894417,0,0,36.25451224597977,67.59111705803306,50.1650349192601,30.762635454111486,12.753138386489464,0,5.879988336435371,0,0,26,0,0,0,0,0,0,2,3,1,0,32,44,0,0,15,9,0,11,7,6,0,0,0,0,0,1,2,5,2,17,5,0,0,0,4,0,0,0,0,0,0
"CHEMBL4518903","N#Cc1cccc(-c2ccc3c(c2)c2cc(-c4cccc(C#N)c4)ccc2n3S(=O)(=O)c2cccc(C(=N)N)c2)c1","IC50","'='",3500,"nM","CHEMBL4523954",151.27999474246946,6.392930000000006,159.78789999999975,265.7297004038282,136.52,551.631000000001,551.1415959120006,7,3,5,2,6,0,8,41,62,0,0,6,6,0,0,1,0,0,5,0,0,0,20.777309429819105,12.501735779700834,9.691524602560339,7.105075518233094,5.124020466583648,21.403313237400063,7.967995260770047,5.539178899327634,3.7758215506528345,-5.699999999999998,11.052028506875235,9.799558136598918,4.388576407667811,5.719716975726273,18.22582267832332,10.023291153407584,28.064534090135083,41.364008486154965,113.65902021345713,4.235526234984602,44.0596558309501,0,0,0,0,37.326977230377494,15.926091464550538,3.972405908237111,5.719716975726273,4.895483475517775,0,125.45389121303032,0,34.39224859237253,37.66476080332696,5.719716975726273,5.402308355073566,12.390202892566048,10.523783109476973,0,48.33934966130636,82.67799304342094,16.335899920626588,63.86788453079285,5.835619785757269,4.235526234984602,0,10.023291153407584,0,33,0,0,0,0,1,0,4,1,2,0,41,29,3,2,17,16,0,5,9,7,0,0,0,0,4,3,2,1,0,31,0,0,0,1,5,0,0,0,0,4,2
"CHEMBL4532866","COc1cccc(Cn2c3ccc(Br)cc3c3cc(-c4cccc(C(=N)N)c4)ccc32)c1","IC50","'='",4040,"nM","CHEMBL4523954",51.5169873638746,6.564970000000005,135.69209999999998,225.51273427772745,64.03,484.39699999999993,483.0946244240007,4,3,6,2,3,0,5,32,54,0,0,5,5,0,0,1,0,0,4,0,0,0.07407407407407407,17.21385008908767,9.508262785275724,7.006200712659758,4.674951785887801,3.2454525698555954,19.55690530221824,6.213202443102405,4.2784526511091245,2.948078218771588,-3.5699999999999985,7.220242868747913,8.169419464345852,3.6500331055079336,10.456579929526322,17.44067189243121,6.496859684315945,5.402308355073566,37.17131555062818,89.06658142311858,4.235526234984602,32.9327528475561,0,0,5.749511833283905,15.929943897949348,35.01680175601883,5.402308355073566,4.567099647791355,5.719716975726273,6.496859684315945,7.037952458882589,100.19348440651254,0,16.876414816677897,43.57141354786873,15.023679577317678,5.402308355073566,0,0,0,52.18445614392912,65.02970413639734,38.33888055600747,33.08236502611676,11.585131619041174,4.235526234984602,0,0,0,27,0,0,1,0,0,0,2,1,1,0,32,30,1,0,14,13,0,6,5,4,0,0,0,0,1,2,2,2,0,25,0,0,0,1,4,0,0,0,0,4,2
"CHEMBL4544053","N=C(N)c1cccc(-c2ccc3ccc(-c4cccc(C(=N)N)c4)cc3c2)c1","IC50","'='",49500,"nM","CHEMBL4523954",2.130503274018934,4.741940000000002,116.85220000000001,191.45537348149466,99.74,364.4519999999997,364.1687966400006,4,6,4,4,2,0,4,28,48,0,0,4,4,0,0,0,0,0,4,0,0,0,13.788854381999833,7.644427190999917,5.397213595499957,3.5722135954999574,2.286106797749979,17.327708763999667,5.397213595499957,3.5722135954999574,2.286106797749979,-3.9199999999999986,5.787022663930376,7.004522213058914,3.3548021777948964,11.439433951452546,11.671239571514539,0,10.804616710147132,30.317522769777067,84.59386190728614,8.471052469969203,33.02625439571757,0,0,0,0,27.661672256352276,10.804616710147132,0,11.439433951452546,0,0,95.72076489068013,0,22.253805966787983,22.44368800044413,11.439433951452546,10.804616710147132,0,0,0,60.42418707663295,57.19592922637075,11.126902983393991,19.190619786383078,11.671239571514539,8.471052469969203,0,0,0,24,0,0,0,0,0,0,4,0,0,0,28,26,2,0,12,11,0,4,4,4,0,0,0,0,0,2,4,0,0,22,0,0,0,0,4,0,0,0,0,2,1
"CHEMBL4864012","O=C(NCC1CCNCC1)c1cc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2[nH]1","IC50","'='",32000,"nM","CHEMBL4523954",-2.1787291902305714,4.462900000000003,108.34460000000004,202.24794684590637,66.15,417.43099999999964,417.16641160400064,5,3,5,3,3,1,8,30,52,0,0,4,3,1,1,1,1,1,2,0,0,0.3181818181818182,14.292030786455282,7.770959931709509,5.300113510235127,3.274998677366422,2.0903224418252164,18.612600718209382,5.300113510235127,3.274998677366422,2.0903224418252164,-2.999999999999999,6.75,8.393595041322314,4.938271604938271,15.3564896603768,36.737120911558975,0,5.893957685363079,49.27872754881326,48.33934966130636,4.235526234984602,22.029827915475046,0,13.171245143024459,5.749511833283905,0,52.98258408311514,0,15.596629976806003,5.893957685363079,19.10820866168914,19.490579052947837,54.033277656154816,0,16.876414816677897,16.81010466143256,20.333492930606052,4.794537184071822,0,0,13.171245143024459,24.16967483065318,66.9301046707009,32.47812873426942,10.96606844936176,12.855281906460567,2.8236841566564013,0,5.907179729351506,6.362358859030383,22,3,0,0,0,0,0,1,2,2,0,30,32,1,0,14,8,0,5,7,5,0,0,0,0,4,1,2,2,0,16,5,0,0,1,3,0,0,0,0,2,1
"CHEMBL4870120","NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(C3=CCNCC3)cc2)cc1","IC50","'='",2900,"nM","CHEMBL4523954",123.16032018172194,4.024400000000003,137.34779999999992,247.8123408552614,85.09,455.60599999999965,455.268510676001,6,4,8,3,6,0,6,34,67,0,0,5,3,1,2,1,1,2,2,0,0,0.35714285714285715,16.644316267963653,9.170709470213675,6.074524293890268,3.9833921722331063,2.5023371205836593,25.459563852213506,6.074524293890268,3.9833921722331063,2.5023371205836593,-3.0599999999999987,6.008593398615154,10.910704410968448,5.357063098400087,21.076206636103073,42.51438102207448,6.496859684315945,5.893957685363079,69.99767581631856,60.56431661815669,5.6473683133128025,28.08786350316018,0,0,5.879988336435371,0,50.13622939604926,0,20.587583748471168,11.613674661089352,25.615634388304084,32.546423980180066,71.69121960155067,0,28.394747309526284,5.573104530069267,21.076206636103073,0,9.967957041894417,0,0,54.39142140734192,61.2033189557623,47.423517806919655,34.87491112262215,11.341296308161263,0,5.879988336435371,0,0,28,0,0,0,0,0,0,1,4,1,0,34,41,0,0,20,10,0,8,7,6,0,0,0,0,0,1,1,2,2,20,8,0,0,0,5,0,0,0,0,0,0
"CHEMBL4865376","Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2nc3cc(O)c(O)cc3s2)cc1","IC50","'='",3660,"nM","CHEMBL4523954",-26.27327430268878,3.544220000000002,127.01380000000002,223.95135992062686,128.62,483.57099999999986,483.0922627720006,8,4,10,4,7,1,10,33,54,1,0,4,4,0,0,1,0,0,3,0,0,0.13043478260869565,17.332371981602368,10.61524628903824,8.261935193103989,5.503392682243155,3.7327210976255283,18.569610151237516,5.743459229782852,3.4957447855387653,2.1321860833901822,-3.469999999999999,8.388271979910806,9.181076620709863,5.303986883947397,10.024932967022508,38.406863399656984,21.190753238808785,6.851892117295679,34.42979843828773,71.36208925981401,2.8236841566564013,10.216620634085363,0,5.131558479839333,11.49902366656781,11.336785877934737,49.55653016216535,2.8623993144652684,9.69909813468134,0,24.13819296249248,5.309813353288376,77.59350876769025,0,11.49902366656781,42.61543587461852,15.5274297355028,4.794537184071822,13.401775505276145,4.715119613734132,0,59.197168323274795,30.873105925648645,18.938630196177687,31.561206783645773,7.429734546677846,18.042424224735342,15.930470882759089,2.8623993144652684,0,23,0,0,0,0,2,0,2,1,5,0,33,32,3,0,11,11,0,10,13,8,0,0,0,0,3,2,3,4,2,19,0,0,0,1,3,0,0,0,0,2,1
"CHEMBL4859361","O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccc(-c2ccccc2)cc1","IC50","'='",1220,"nM","CHEMBL4523954",18.185362982237983,4.626800000000003,102.78079999999997,172.65304536800087,82.45,362.40999999999985,362.0725133080004,5,3,5,3,5,1,6,26,40,0,0,4,4,0,0,1,0,0,3,0,0,0,13.343916933783094,7.7315444980873,5.726895661421162,3.9318339596130434,2.697640528281498,13.678758093587257,4.749374854055257,3.067150204561542,1.9125029057115013,-3.379999999999999,6.735580600255685,6.495243382084648,3.097721609607052,5.309813353288376,23.97117394697841,0,0,25.436332793641235,66.46660578429623,1.4118420783282006,21.343523617479352,0,5.131558479839333,11.49902366656781,11.336785877934737,31.502339762486862,2.8623993144652684,4.9839785209472085,0,0,5.309813353288376,72.03005727599324,0,22.6259266499618,32.592144721210936,10.217616382214425,10.104350537360197,4.9839785209472085,0,0,53.6337168315778,23.21174039872058,17.648288907023584,25.294964751957778,0,18.042424224735342,0,8.769579043816774,0,20,0,0,0,0,1,0,1,1,3,0,26,20,1,0,11,11,0,5,8,5,0,0,0,0,1,2,2,0,2,19,0,0,0,1,3,0,0,0,0,2,1
"CHEMBL4848445","O=C(Nc1ccccc1)[C@@H]1CCCN1C(=O)c1cc2cc(O)c(O)cc2s1","IC50","'='",3430,"nM","CHEMBL4523954",35.32468303724332,3.555800000000003,104.28480000000003,184.73642037036248,89.87,382.44099999999975,382.0987280560005,6,3,5,3,5,2,7,27,45,1,0,4,3,1,1,1,1,1,2,0,0,0.2,13.752165224246959,7.909275441069211,5.930715098395222,4.20493147155491,2.9475309005661567,15.856489036569169,4.910094372235563,3.2138144643763242,2.0638634558527564,-3.0599999999999996,6.2379923386945855,6.922301945657597,3.3324946286175923,5.309813353288376,42.30903703889877,4.794537184071822,0,42.978912522985205,48.33934966130636,1.4118420783282006,10.086144130933896,0,5.687386274683562,11.49902366656781,11.336785877934737,41.77991117123959,2.8623993144652684,4.899909730850478,0,18.763742271008404,11.80667303760432,53.216496855007655,0,11.49902366656781,38.92467574225521,20.427339466353278,9.589074368143644,0,0,11.336785877934737,18.127256122989884,42.301748847776736,31.151135920153223,17.213974199233277,6.017892468349645,12.910865744896011,5.907179729351506,8.769579043816774,0,20,0,0,0,0,1,0,1,1,4,0,27,25,2,0,13,8,0,5,10,6,0,0,0,0,2,2,3,0,1,15,4,0,0,2,2,0,0,0,0,2,1
"CHEMBL4857961","O=C(Nc1ccccc1)c1nc2cc(O)c(O)cc2s1","IC50","'='",9190,"nM","CHEMBL4523954",38.882175132373376,2.9598000000000004,77.34480000000002,131.97606916126557,82.45,286.3119999999997,286.0412131800003,5,3,4,3,5,1,6,20,30,0,0,3,3,0,0,1,0,0,2,0,0,0,10.343916933783095,5.981544498087301,4.494630797141445,3.134283001315983,2.1542265661236195,9.928758093587259,3.4955600303786634,2.17549093323271,1.3539150968135147,-2.5999999999999996,5.4142995973899755,4.82223765125967,2.28298206983328,5.309813353288376,23.97117394697841,0,0,19.397470774116126,42.29693095364306,1.4118420783282006,10.216620634085363,0,5.687386274683562,11.49902366656781,11.336785877934737,26.019305537805984,2.8623993144652684,4.9839785209472085,0,0,5.309813353288376,47.30455465049583,0,11.49902366656781,33.14797251605517,15.5274297355028,4.794537184071822,4.9839785209472085,0,11.336785877934737,18.127256122989884,12.08483741532659,17.77222369001015,19.8119305272769,0,17.918489441748775,0,8.769579043816774,0,14,0,0,0,0,1,0,1,1,3,0,20,15,1,0,8,8,0,4,8,5,0,0,0,0,1,2,2,0,2,13,0,0,0,1,2,0,0,0,0,2,1
"CHEMBL4870594","O=C(Nc1ccccc1)[C@@H]1CCCN1C(=O)c1nc2cc(O)c(O)cc2s1","IC50","'='",4000,"nM","CHEMBL4523954",57.69767717088067,2.950800000000002,102.07980000000003,182.55109785114118,102.76,383.42899999999975,383.0939770240004,7,3,5,3,6,2,8,27,44,1,0,4,3,1,1,1,1,1,2,0,0,0.21052631578947367,13.699378819746917,7.856489036569169,5.845603754799865,4.112163370812698,2.8569273164563813,15.303702632069127,4.846532988037084,3.153371302729426,2.010972300687512,-3.13,6.487083370376109,6.881312159552407,3.3085762075471137,5.309813353288376,47.29301555984598,4.794537184071822,0,41.738630469966445,42.29693095364306,1.4118420783282006,10.216620634085363,0,5.687386274683562,11.49902366656781,11.336785877934737,40.40915261506937,2.8623993144652684,9.883888251797686,0,18.763742271008404,11.80667303760432,47.30455465049583,0,11.49902366656781,39.055152245406674,20.427339466353278,9.589074368143644,4.9839785209472085,0,11.336785877934737,18.127256122989884,24.83068721798535,32.49363471134742,21.18268908344712,6.017892468349645,17.918489441748775,5.907179729351506,8.769579043816774,0,19,0,0,0,0,1,0,1,2,4,0,27,24,2,0,13,8,0,5,11,7,0,0,0,0,2,2,3,0,2,14,4,0,0,2,2,0,0,0,0,2,1
"CHEMBL4867031","Ic1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(I)cc2)cc1","IC50","'='",520,"nM","CHEMBL4523954",120.50102227768375,5.3982000000000046,129.42669999999998,221.918229817333,47.04,597.2380000000009,596.9774082920006,4,1,5,1,4,0,6,28,49,0,0,4,3,1,1,1,1,1,2,0,0,0.2727272727272727,17.82081460533484,9.535351841149287,7.037773462575858,4.165713357700913,2.478395164161318,17.82506714547292,4.880275171399538,3.0869642121127527,1.939020591367239,-1.2599999999999998,6.881412029049298,9.492178222761101,5.012805725930787,10.046676307088426,29.52066165344259,0,13.034322227493872,40.16102092606317,54.51224487212112,1.4118420783282006,22.514758973090913,0,0,5.879988336435371,45.181741254136114,33.56387615553265,0,15.277770395182792,5.893957685363079,12.745849802658759,19.55270461154818,61.65260941425191,0,28.394747309526284,45.181741254136114,10.046676307088426,0,9.967957041894417,0,0,24.16967483065318,100.98494294144302,30.60409453105676,33.50415256645193,7.105770073176662,0,5.879988336435371,0,0,22,0,0,0,2,0,0,0,3,1,0,28,28,0,0,15,9,0,5,5,4,0,0,0,0,2,1,0,1,2,17,5,0,0,0,4,0,0,0,0,0,0
"CHEMBL4872757","NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(C3CCOCC3)cc2)cc1","IC50","'='",130,"nM","CHEMBL4523954",141.85676959770964,4.541700000000004,134.67809999999992,249.412540801274,82.29,458.60599999999965,458.26817632800095,6,3,8,2,6,0,6,34,68,0,0,5,3,2,2,1,2,2,2,0,0,0.42857142857142855,16.60535096292756,9.13174416517758,6.045300315113198,3.9639095197150596,2.4852897996303653,25.973384951677453,6.045300315113198,3.9639095197150596,2.4852897996303653,-2.799999999999999,5.94232349894751,11.083541950035297,5.462429899506946,15.766393282814697,42.63863213927517,11.233722638115994,5.893957685363079,85.00607551535138,54.51224487212112,4.235526234984602,22.514758973090913,0,0,5.879988336435371,0,56.20276738386157,0,15.277770395182792,11.613674661089352,37.88251697499654,32.67067509738076,65.6391478555151,0,28.394747309526284,0,20.503256236614746,0,9.967957041894417,0,0,48.33934966130636,61.400237328069544,52.67387005226608,38.98718679113282,9.929454229833063,0,5.879988336435371,0,0,28,0,0,0,0,0,0,1,3,1,1,34,42,0,0,21,9,0,8,8,6,0,0,0,0,0,1,1,2,3,17,10,0,0,0,5,0,0,0,0,0,0
"CHEMBL4853600","O=C(Nc1ccccc1)[C@@H]1CCCCN1C(=O)c1cc2cc(O)c(O)cc2o1","IC50","'='",2900,"nM","CHEMBL4523954",53.92747815215873,3.477400000000003,103.29080000000003,189.06526947876006,103.01,380.39999999999975,380.1372217400005,7,3,5,3,5,2,7,28,48,1,0,4,3,1,1,1,1,1,2,0,0,0.23809523809523808,13.435668643319232,7.342778860141485,5.035094372235563,3.276314464376324,2.0951134558527564,17.10648903656917,5.035094372235563,3.276314464376324,2.0951134558527564,-3.48,6.006787062544636,7.264993271088874,3.3834051441337443,5.309813353288376,42.30903703889877,4.794537184071822,0,52.97645476182819,52.75650059835971,1.4118420783282006,10.969244356107037,0,5.687386274683562,11.49902366656781,0,48.93857922063339,2.8623993144652684,4.899909730850478,0,25.136667172337784,11.80667303760432,54.0995970801808,0,11.49902366656781,28.47099008949361,24.844490403406624,9.589074368143644,0,0,0,18.127256122989884,43.28844953464132,34.57895733048936,12.33682700553198,11.600912609991887,18.67111316377045,5.907179729351506,8.769579043816774,0,21,0,0,0,0,0,0,1,1,4,1,28,27,2,0,14,8,0,5,12,7,0,0,0,0,2,2,3,0,1,15,5,0,0,1,3,0,0,0,0,2,1
"CHEMBL4877369","O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)Nc1nc2cc(O)c(O)cc2s1)c1ccccc1","IC50","'='",4590,"nM","CHEMBL4523954",11.7617433349682,3.392900000000002,121.0863,213.42306913824314,131.78,449.4879999999999,449.1045417080005,8,5,9,5,7,2,9,32,51,1,0,4,4,0,0,1,0,0,3,0,0,0.08695652173913043,16.107627110210778,9.087006384051122,6.571582567686545,4.318222658641993,2.9008083504628486,17.389681865514902,5.59406176032064,3.4535389035904913,2.1156707278928515,-4.1099999999999985,8.102202825369954,8.944492253805631,4.786022594062679,10.619626706576751,42.4362539930194,11.167462085401201,0,35.1120599538489,66.46660578429623,2.8236841566564013,10.216620634085363,0,5.131558479839333,17.248535499851716,11.336785877934737,46.92980288450479,4.293598971697903,10.293791874235584,0,12.390817369679024,5.309813353288376,77.59350876769025,0,17.248535499851716,38.49932445056244,25.946051279898388,9.589074368143644,4.9839785209472085,0,0,41.54887941625121,29.733126322350174,26.762730920693404,26.665723308127998,11.767404301633551,19.45426630306354,5.907179729351506,10.200778701049408,0,23,0,0,0,0,1,0,2,1,5,0,32,30,2,0,11,11,0,9,13,8,0,0,0,0,2,3,4,2,2,19,0,0,0,1,3,0,0,0,0,2,1
